OID_,TARGET_FID,StationCode,SampleDate,CollectionDepth,FIRST_TargetLatitude,FIRST_TargetLongitude,FIRST_StationName,FIRST_CollectionMethodName,HUC10,HUC12,RASTERVALU
2792,1788,511XTCHWY,4/16/2014 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2793,1819,511XTCHWY,6/17/2014 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2794,1862,511XTCHWY,8/19/2014 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2795,1863,511XTCHWY,8/19/2014 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2796,1947,511XTCHWY,2/7/2015 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2797,2028,511XTCHWY,4/23/2015 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2798,2123,511XTCHWY,8/18/2015 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2799,2198,SFCWA-I-80,10/19/2015 0:00:00,0.000000000000000,38.573138999999998,-121.582939100000004,Near TOE DRAIN A INTERSTATE 80 A WEST SACRAMENTO CA,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,1
2800,2199,SFCWA-LIS,10/19/2015 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2801,2396,SFCWA-LIS,6/23/2016 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2802,2422,SFCWA-LIS,7/19/2016 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2803,2428,SFCWA-LIS,7/28/2016 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2804,2430,SFCWA-LIS,8/2/2016 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2805,2432,SFCWA-LIS,8/9/2016 0:00:00,0.000000000000000,38.474781000000000,-121.588226300000002,Near TOE DRAIN NR BABEL SLOUGH NR FREEPORT CA,Water_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2806,2691,519YBWAxx,7/12/2017 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2807,2692,519YBWW2x,7/12/2017 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2808,2715,519YBWAxx,9/7/2017 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2809,2716,519YBWW2x,9/7/2017 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2810,2776,511XTCHWY,2/20/2018 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2811,2871,510LSAC06,6/14/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2812,2891,510LSAC06,6/28/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2813,2899,510LSAC06,7/5/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2814,2910,510LSAC06,7/12/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2815,2932,510LSAC06,7/19/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2816,2940,510LSAC06,7/26/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2817,2948,510LSAC06,8/2/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2818,2956,510LSAC06,8/7/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2819,2964,510LSAC06,8/16/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2820,2993,510LSAC06,8/23/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2821,3011,510LSAC06,8/30/2018 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Field Method,1802016307.000000000000000,180201630701.000000000000000,5
2822,10,Freeport,1/18/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2823,28,510SAC001,1/25/2010 0:00:00,0.000000000000000,38.580478999999997,-121.508430500000003,Sacramento River at Tower Bridge (NCBED_RB5),Field Method,1802016307.000000000000000,180201630701.000000000000000,4
2824,72,Freeport,2/10/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2825,87,510SAC001,2/22/2010 0:00:00,0.000000000000000,38.580478999999997,-121.508430500000003,Sacramento River at Tower Bridge (NCBED_RB5),Field Method,1802016307.000000000000000,180201630701.000000000000000,4
2826,189,510LSAC04,4/21/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2827,191,510LSAC04,4/22/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2828,193,510LSAC04,4/23/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2829,195,510LSAC04,4/24/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2830,197,510LSAC04,4/25/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2831,203,510LSAC04,4/26/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2832,206,510LSAC04,4/27/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2833,242,510LSAC04,5/20/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2834,244,510LSAC04,5/21/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2835,246,510LSAC04,5/22/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2836,248,510LSAC04,5/23/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2837,254,510LSAC04,5/24/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2838,257,510LSAC04,5/25/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2839,260,510LSAC04,5/26/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2840,273,Freeport,6/9/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2841,290,510LSAC04,6/17/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2842,292,510LSAC04,6/18/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2843,294,510LSAC04,6/19/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2844,296,510LSAC04,6/20/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2845,302,510LSAC04,6/21/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2846,305,510LSAC04,6/22/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2847,307,510LSAC04,6/23/2010 0:00:00,0.000000000000000,38.454441000000003,-121.499877900000001,Sacramento POTW discharge,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2848,383,Freeport,10/6/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2849,398,Freeport,10/24/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2850,414,Freeport,12/6/2010 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2851,460,Freeport,2/16/2011 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2852,536,Freeport,4/19/2011 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2853,861,Freeport,10/5/2011 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2854,926,Freeport,1/21/2012 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2855,957,Freeport,2/29/2012 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2856,1102,Freeport,5/1/2012 0:00:00,0.000000000000000,38.459201999999998,-121.503097499999996,Freeport,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2857,1152,11447650,5/17/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2858,1153,11447650,5/17/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2859,1195,11447650,5/30/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2860,1196,11447650,5/30/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2861,1201,11447650,6/12/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2862,1202,11447650,6/12/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2863,1219,11447650,6/20/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2864,1220,11447650,6/20/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2865,1228,11447650,7/9/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2866,1229,11447650,7/9/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2867,1230,510L12105,7/11/2012 0:00:00,0.000000000000000,38.507992000000002,-121.536018400000003,Lake Greenhaven,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,1
2868,1231,510L12105,7/11/2012 0:00:00,0.000000000000000,38.507992000000002,-121.536018400000003,Lake Greenhaven,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,1
2869,1246,11447650,7/24/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2870,1247,11447650,7/24/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2871,1251,11447650,8/7/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2872,1252,11447650,8/7/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2873,1269,11447650,8/22/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2874,1270,11447650,8/22/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2875,1277,11447650,9/5/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
2876,1278,11447650,9/5/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2877,1282,11447650,9/18/2012 0:00:00,0.000000000000000,38.456111999999997,-121.501388500000004,"Sacramento River at Freeport, CA",Water_Grab,1802016307.000000000000000,180201630701.000000000000000,2
