,Program,Project,Projectcode,Parentproject,StationName,StationCode,Datum,GeometryShape,SampleDate,CollectionTime,SamplingAgency,ProtocolCode,LocationCode,HydroModLoc,Hydromod,CollectionReplicate,CollectionMethodName,SampleType,PersonnelCode,SampleComments,BACollectionComments,CollectionDeviceName,LabSampleID,FinalID,Phylum,Class,Orders,Family,Genus,Species,LifeStageName,DistinctOrganism,Counts,BAResult,Unit,TaxonomicQualifier,ExcludedTaxa,Comments,SieveSize,SieveSizeUnit,CollectionDepth,UnitCollectionDepth,GrabSize,UnitGrabSize,ResQualCode,ComplianceCode,county,county_fips,regional_board,rb_number,huc8,huc8_number,huc10,huc10_number,huc12,huc12_number,waterbody_type,SampleID,geometry,Subregion,
2702,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Cladotanytarsus,Arthropoda,Insecta,Diptera,Chironomidae,Cladotanytarsus,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2703,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Corbicula,Mollusca,Bivalvia,Veneroida,Corbiculidae,Corbicula,NA,Undefined,0,NA,3,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2704,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Cryptochironomus,Arthropoda,Insecta,Diptera,Chironomidae,Cryptochironomus,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2705,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Cryptotendipes,Arthropoda,Insecta,Diptera,Chironomidae,Cryptotendipes,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2706,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Dicrotendipes,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2707,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Erpobdellidae,Annelida,Hirudinea,Arhynchobdellida,Erpobdellidae,NA,NA,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2708,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Gammarus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Undefined,0,NA,34,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2709,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Helobdella stagnalis,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,Helobdella,Helobdella stagnalis,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2710,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Manayunkia speciosa,Annelida,Polychaeta,Canalipalpata,Sabellidae,Manayunkia,Manayunkia speciosa,Undefined,0,NA,177,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2711,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Ostracoda,Arthropoda,Ostracoda,NA,NA,NA,NA,Undefined,0,NA,3,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2712,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Pisidium,Mollusca,Bivalvia,Veneroida,Sphaeriidae,Pisidium,NA,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2713,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Polypedilum,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2714,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Tryonia,Mollusca,Gastropoda,Hypsogastropoda,Cochliopidae,Tryonia,NA,Undefined,0,NA,4,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2715,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Elkhorn Slough,510CS02xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21270,Tubificidae,Annelida,Oligochaeta,Tubificida,Tubificidae,NA,NA,Undefined,0,NA,23,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.658, 38.2057),North Delta
2716,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Chironomus,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,Larva,0,NA,13,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2717,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Corbicula,Mollusca,Bivalvia,Veneroida,Corbiculidae,Corbicula,NA,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2718,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Corixidae,Arthropoda,Insecta,Hemiptera,Corixidae,NA,NA,Larva,0,NA,1,count,I,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2719,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Erpobdellidae,Annelida,Hirudinea,Arhynchobdellida,Erpobdellidae,NA,NA,Undefined,0,NA,2,count,I,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2720,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Fluminicola,Mollusca,Gastropoda,Hypsogastropoda,Lithoglyphidae,Fluminicola,NA,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2721,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Gammarus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2722,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Harnischia,Arthropoda,Insecta,Diptera,Chironomidae,Harnischia,NA,Larva,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2723,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Helobdella stagnalis,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,Helobdella,Helobdella stagnalis,Undefined,0,NA,3,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2724,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Manayunkia speciosa,Annelida,Polychaeta,Canalipalpata,Sabellidae,Manayunkia,Manayunkia speciosa,Undefined,0,NA,36,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2725,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Oecetis,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2726,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Procladius,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,Larva,0,NA,4,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2727,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Psectrocladius,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2728,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Lindsey Slough,510CS05xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21273,Tryonia,Mollusca,Gastropoda,Hypsogastropoda,Cochliopidae,Tryonia,NA,Undefined,0,NA,11,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.688, 38.2434),North Delta
2729,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Prospect Slough,510CS04xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21272,Dugesia tigrina,Platyhelminthes,Turbellaria,Tricladida,Planariidae,Dugesia,Dugesia tigrina,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.682, 38.2355),North Delta
2730,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Prospect Slough,510CS04xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21272,Manayunkia speciosa,Annelida,Polychaeta,Canalipalpata,Sabellidae,Manayunkia,Manayunkia speciosa,Undefined,0,NA,266,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.682, 38.2355),North Delta
2731,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Prospect Slough,510CS04xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21272,Prostoma,Nemertea,Enopla,Hoplonemertea,Tetrastemmatidae,Prostoma,NA,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.682, 38.2355),North Delta
2732,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Prospect Slough,510CS04xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21272,Tryonia,Mollusca,Gastropoda,Hypsogastropoda,Cochliopidae,Tryonia,NA,Undefined,0,NA,14,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.682, 38.2355),North Delta
2733,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Prospect Slough,510CS04xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21272,Tubificidae,Annelida,Oligochaeta,Tubificida,Tubificidae,NA,NA,Undefined,0,NA,9,count,None,NA,unid.imm.,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.682, 38.2355),North Delta
2734,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Americorophium,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,NA,Undefined,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2735,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Chironomus,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,Larva,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2736,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Corbicula,Mollusca,Bivalvia,Veneroida,Corbiculidae,Corbicula,NA,Undefined,0,NA,25,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2737,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Corixidae,Arthropoda,Insecta,Hemiptera,Corixidae,NA,NA,Larva,0,NA,2,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2738,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Erpobdellidae,Annelida,Hirudinea,Arhynchobdellida,Erpobdellidae,NA,NA,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2739,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Gammarus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Undefined,0,NA,7,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2740,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Helobdella stagnalis,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,Helobdella,Helobdella stagnalis,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
2741,DFW Aquatic Bioassessment Laboratory Monitoring,University of Maryland,UMD,DFW_ABL_Monitoring,Cache Slough at Shag Slough,510CS06xx,NAD83,Point,10/4/2014,1899-12-31 00:00:00,"University of Maryland, College of Agriculture and Natural Resources",SWAMP_2007_WS,X,NA,NA,1,Sediment_Grab,Integrated,0,NA,NA,D-Frame Kick Net,21274,Limnesia,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,Limnesia,NA,Undefined,0,NA,1,count,None,NA,NA,0.5mm,0,NA,m,NA,NA,=,NA,Solano,95,Central Valley,5,NA,NA,NA,NA,NA,NA,NULL,NA,c(-121.691, 38.2569),North Delta
